year,category,institute_id,name,city,state,tlr,rpc,go,oi,pr,score,rank,pdf_url,graph_url
2020,Overall,IR-O-U-0254,Indian Institute of Science Education & Research Thiruvananthapuram,Thiruvananthapuram,Kerala,61.09,26.45,59.94,47.85,14.79,44.53,80,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0254.pdf,
2020,Overall,IR-O-U-0369,Pondicherry University,Puducherry,Pondicherry,45.97,28.85,73.14,58.52,15.54,44.48,81,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0369.pdf,
2020,Overall,IR-O-U-0642,Shiv Nadar University,Dadri,Uttar Pradesh,68.11,16.4,62.82,60.52,5.06,44.47,82,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0642.pdf,
2020,Overall,IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kancheepuram,Tamil Nadu,58.51,27.12,63.11,53.78,7.38,44.42,83,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-C-16604.pdf,
2020,Overall,IR-O-U-0463,Madurai Kamaraj University,Madurai,Tamil Nadu,63.88,26.14,56.9,42.62,16.28,44.27,84,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0463.pdf,
2020,Overall,IR-O-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,56.25,28.71,56.04,52.33,22.37,44.17,85,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0202.pdf,
2020,Overall,IR-O-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,62.42,16.13,60.65,49.93,34.79,44.17,85,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-C-37013.pdf,
2020,Overall,IR-O-U-0446,Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,59.45,18.56,66.96,66.89,5.53,44.03,87,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0446.pdf,
2020,Overall,IR-O-U-0376,Guru Nanak Dev University,Amritsar,Punjab,44.31,30.06,77.12,53.04,7.83,43.81,88,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0376.pdf,
2020,Overall,IR-O-U-0253,Cochin University of Science and Technology,Cochin,Kerala,50.14,27.78,67.84,51.36,16.28,43.71,89,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0253.pdf,
2020,Overall,IR-O-U-0195,University of Jammu,Jammu,Jammu and Kashmir,64.78,16.33,72.53,45.63,2.1,43.61,90,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0195.pdf,
2020,Overall,IR-O-N-17,Sawai Man Singh Medical College,Jaipur,Rajasthan,82.87,4.93,61.02,49.59,0.0,43.5,91,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-N-17.pdf,
2020,Overall,IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,66.87,12.44,64.13,62.44,2.1,43.07,92,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-N-10.pdf,
2020,Overall,IR-O-U-0530,Motilal Nehru National Institute of Technology,Allahabad,Uttar Pradesh,51.75,26.38,66.33,52.1,9.58,42.87,93,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0530.pdf,
2020,Overall,IR-O-U-0055,National Institute of Technology Silchar,Silchar,Assam,52.19,28.42,64.18,52.18,5.06,42.76,94,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0055.pdf,
2020,Overall,IR-O-U-0318,Mumbai University,Mumbai,Maharashtra,48.08,20.84,77.97,53.61,8.27,42.45,95,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0318.pdf,
2020,Overall,IR-O-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,47.46,31.21,63.17,51.24,9.15,42.26,96,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0577.pdf,
2020,Overall,IR-O-U-0295,Datta Meghe Institute of Medical Sciences,Wardha,Maharashtra,73.22,7.13,60.79,59.68,0.0,42.24,97,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0295.pdf,
2020,Overall,IR-O-I-1361,Bharati Vidyapeeth,Pune,Maharashtra,61.13,12.09,65.73,58.16,12.86,42.23,98,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-I-1361.pdf,
2020,Overall,IR-O-U-0379,Lovely Professional University,Phagwara,Punjab,57.28,16.44,62.61,67.68,4.1,41.81,99,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0379.pdf,
2020,Overall,IR-O-U-0345,Mizoram University,Aizawl,Mizoram,66.0,10.83,67.02,49.9,3.61,41.8,100,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0345.pdf,
2020,Overall,IR-O-U-0215,Bangalore University,Bengaluru,Karnataka,65.5,13.0,57.99,57.2,9.15,41.8,100,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/Overall/IR-O-U-0215.pdf,
2020,College,IR-C-C-6355,Miranda House,Delhi,Delhi,79.15,58.22,85.65,76.4,77.87,77.23,1,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6355.pdf,
2020,College,IR-C-C-6415,Lady Shri Ram College For Women,New Delhi,Delhi,74.77,10.88,95.54,75.11,91.38,72.08,2,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6415.pdf,
2020,College,IR-C-C-6377,Hindu College,Delhi,Delhi,72.43,27.41,86.77,75.03,81.68,70.44,3,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6377.pdf,
2020,College,IR-C-C-22470,St. Stephen`s College,Delhi,Delhi,77.03,24.86,73.89,68.8,97.78,69.67,4,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-22470.pdf,
2020,College,IR-C-C-43921,Presidency College,Chennai,Tamil Nadu,73.11,95.83,53.31,50.49,69.02,68.89,5,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43921.pdf,
2020,College,IR-C-C-44006,Loyola College,Chennai,Tamil Nadu,64.59,91.7,54.97,47.02,100.0,68.03,6,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-44006.pdf,
2020,College,IR-C-C-11881,St. Xavier`s College,Kolkata,West Bengal,66.43,40.28,82.69,55.81,87.26,67.59,7,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11881.pdf,
2020,College,IR-C-C-11926,Ramakrishna Mission Vidyamandira,Howrah,West Bengal,79.96,37.48,91.42,29.09,42.3,67.59,7,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11926.pdf,
2020,College,IR-C-C-6425,Hans Raj College,Delhi,Delhi,70.86,23.84,82.07,77.29,70.57,67.23,9,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6425.pdf,
2020,College,IR-C-C-41046,PSGR Krishnammal College for Women,Coimbatore,Tamil Nadu,74.29,33.44,84.24,62.39,45.89,66.63,10,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41046.pdf,
2020,College,IR-C-I-1317,Rama Krishna Mission Vivekananda Centenary College,Rahara,West Bengal,76.93,25.59,98.76,27.27,45.54,66.58,11,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-I-1317.pdf,
2020,College,IR-C-C-6419,Shri Ram College of Commerce,Delhi,Delhi,72.84,0.9,88.69,76.76,71.69,66.29,12,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6419.pdf,
2020,College,IR-C-C-22462,Atma Ram Sanatan Dharm College,New Delhi,Delhi,78.96,41.52,77.86,71.19,17.46,66.15,13,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-22462.pdf,
2020,College,IR-C-C-6369,Sri Venkateswara College,Delhi,Delhi,78.78,43.05,73.17,68.06,29.73,66.04,14,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6369.pdf,
2020,College,IR-C-C-6361,Deen Dayal Upadhyaya College,New Delhi,Delhi,77.48,46.89,69.61,65.87,33.13,65.32,15,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6361.pdf,
2020,College,IR-C-C-6429,Gargi College,Delhi,Delhi,78.61,13.75,81.26,70.78,36.27,64.53,16,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6429.pdf,
2020,College,IR-C-C-43965,Madras Christian College,Chennai,Tamil Nadu,73.43,42.79,65.28,52.3,70.18,64.36,17,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43965.pdf,
2020,College,IR-C-C-6380,Acharya Narendra Dev College,New Delhi,Delhi,81.75,20.99,75.77,66.26,16.77,63.1,18,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6380.pdf,
2020,College,IR-C-C-6385,Kirori Mal College,Delhi,Delhi,74.4,35.39,66.93,70.67,37.12,62.58,19,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6385.pdf,
2020,College,IR-C-C-42814,Ramakrishna Mission Residential College,Kolkata,West Bengal,74.01,25.8,86.23,26.12,47.24,62.36,20,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-42814.pdf,
2020,College,IR-C-C-6432,Dyal Singh College,New Delhi,Delhi,78.17,30.18,75.21,60.62,15.37,62.2,21,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6432.pdf,
2020,College,IR-C-C-36513,Thiagarajar College,Madurai,Tamil Nadu,64.55,63.75,67.57,53.85,36.27,61.29,22,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-36513.pdf,
2020,College,IR-C-C-43671,University College,Thiruvananthapuram,Kerala,75.74,30.22,77.15,54.24,15.37,61.08,23,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43671.pdf,
2020,College,IR-C-C-16178,P. D. Patel Institute of Applied Sciences,Changa,Gujarat,69.83,70.61,68.62,50.31,2.99,61.01,24,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-16178.pdf,
2020,College,IR-C-C-41124,PSG College of Arts and Science,Coimbatore,Tamil Nadu,60.37,40.51,73.95,51.98,68.22,60.74,25,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41124.pdf,
2020,College,IR-C-C-6367,Daulat Ram College,Delhi,Delhi,70.94,7.1,85.1,72.61,24.33,60.4,26,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6367.pdf,
2020,College,IR-C-C-41189,Scott Christian College,Nagercoil,Tamil Nadu,76.23,28.02,74.0,53.34,14.65,59.98,27,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41189.pdf,
2020,College,IR-C-C-11691,Rajagiri College of Social Sciences,Ernakulam,Kerala,80.03,3.22,81.9,53.96,10.04,59.36,28,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11691.pdf,
2020,College,IR-C-C-41126,Sri Krishna Arts and Science College,Coimbatore,Tamil Nadu,67.18,4.32,89.33,63.91,23.16,58.56,29,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41126.pdf,
2020,College,IR-C-C-6353,Sri Guru Tegh Bahadur Khalsa College,Delhi,Delhi,75.3,40.87,61.81,65.46,1.02,58.35,30,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6353.pdf,
2020,College,IR-C-C-35860,St. Joseph's College,Tiruchirappalli,Tamil Nadu,64.14,43.88,65.15,44.31,53.12,58.27,31,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-35860.pdf,
2020,College,IR-C-C-27608,Lady Irwin College,Delhi,Delhi,61.21,26.83,80.42,62.48,34.05,58.25,32,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-27608.pdf,
2020,College,IR-C-C-43964,Madras School of Social Work,Chennai,Tamil Nadu,66.84,0.94,91.98,67.97,13.17,57.99,33,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43964.pdf,
2020,College,IR-C-C-41035,Government Arts College,Coimbatore,Tamil Nadu,77.15,38.51,52.74,49.58,30.23,57.81,34,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41035.pdf,
2020,College,IR-C-C-6391,Maitreyi College,New Delhi,Delhi,77.9,17.09,69.06,66.17,1.02,57.7,35,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6391.pdf,
2020,College,IR-C-C-25376,Andhra Loyola College,Vijayawada,Andhra Pradesh,58.61,45.58,71.47,54.75,39.99,57.64,36,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-25376.pdf,
2020,College,IR-C-C-6420,Jesus & Mary College,New Delhi,Delhi,67.32,2.0,85.21,63.34,24.33,57.29,37,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6420.pdf,
2020,College,IR-C-C-43946,Women`s Christian College,Chennai,Tamil Nadu,66.8,16.83,82.14,43.96,26.02,56.78,38,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43946.pdf,
2020,College,IR-C-C-35825,Bishop Heber College,Tiruchirappalli,Tamil Nadu,57.66,45.92,64.6,50.4,55.09,56.65,39,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-35825.pdf,
2020,College,IR-C-C-43705,Government College for Women,Thiruvananthapuram,Kerala,73.46,8.9,76.61,57.05,10.04,56.56,40,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43705.pdf,
2020,College,IR-C-N-6,Queen Mary`s College,Chennai,Tamil Nadu,66.27,17.78,78.59,49.04,25.47,56.28,41,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-N-6.pdf,
2020,College,IR-C-I-1385,Fergusson College,Pune,Maharashtra,53.27,15.53,83.04,40.48,75.91,56.04,42,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-I-1385.pdf,
2020,College,IR-C-C-6365,Indraprastha College for Women,Delhi,Delhi,70.36,1.54,72.26,68.47,26.02,55.9,43,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6365.pdf,
2020,College,IR-C-C-6417,Kamala Nehru College,Delhi,Delhi,72.85,3.32,75.21,61.38,13.17,55.9,43,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6417.pdf,
2020,College,IR-C-C-6412,Maharaja Agrasen College,Delhi,Delhi,76.76,12.28,66.88,64.09,2.02,55.88,45,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6412.pdf,
2020,College,IR-C-C-43902,Ethiraj College for Women,Chennai,Tamil Nadu,63.78,8.82,75.91,53.98,45.54,55.76,46,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43902.pdf,
2020,College,IR-C-C-11582,St. Teresa's College,Ernakulam,Kerala,70.34,9.96,75.43,54.39,16.77,55.6,47,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11582.pdf,
2020,College,IR-C-C-43767,Mar Ivanios College,Thiruvananthapuram,Kerala,60.46,46.39,69.31,55.03,15.37,55.51,48,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43767.pdf,
2020,College,IR-C-C-29454,IC College of Home Science,Hisar,Haryana,77.11,0.21,75.24,50.52,2.02,54.93,49,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-29454.pdf,
2020,College,IR-C-C-41173,St. Xavier's College,Palayamkottai,Tamil Nadu,68.3,41.7,57.33,53.35,16.77,54.91,50,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41173.pdf,
2020,College,IR-C-C-6366,Shivaji College,Delhi,Delhi,75.15,13.72,66.82,57.45,2.02,54.76,51,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6366.pdf,
2020,College,IR-C-C-36578,Lady Doak College,Madurai,Tamil Nadu,70.13,22.94,63.13,44.77,29.22,54.67,52,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-36578.pdf,
2020,College,IR-C-C-36502,Virudhunagar Hindu Nadars' Senthikumara Nadar College,Virudhunagar,Tamil Nadu,60.75,58.72,61.02,48.02,14.65,54.63,53,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-36502.pdf,
2020,College,IR-C-C-35832,Jamal Mohamed College,Tiruchirappalli,Tamil Nadu,67.05,34.66,62.55,51.86,16.77,54.53,54,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-35832.pdf,
2020,College,IR-C-C-11708,Sacred Heart College,Ernakulam,Kerala,69.89,13.89,73.08,50.52,11.64,54.52,55,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11708.pdf,
2020,College,IR-C-C-6502,Kanchi Mamunivar Centre for Post Graduate Studies,Puducherry,Pondicherry,72.76,27.73,67.7,41.84,0.0,54.38,56,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6502.pdf,
2020,College,IR-C-C-6411,Shaheed Sukhdev College of Business Studies,New Delhi,Delhi,65.37,3.38,84.86,58.47,3.94,54.11,57,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6411.pdf,
2020,College,IR-C-C-36579,Ayya Nadar Janaki Ammal College,Sivakasi,Tamil Nadu,61.28,25.81,67.91,47.78,37.96,53.94,58,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-36579.pdf,
2020,College,IR-C-C-5855,St. Xavier's College,Ahmedabad,Gujarat,52.83,54.69,69.6,54.46,17.46,53.93,59,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-5855.pdf,
2020,College,IR-C-I-1323,St. Joseph's College,Kozhikode,Kerala,70.62,9.15,71.52,53.15,10.04,53.82,60,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-I-1323.pdf,
2020,College,IR-C-C-6431,Ramanujan College,New Delhi,Delhi,63.47,1.22,88.4,57.57,2.99,53.73,61,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6431.pdf,
2020,College,IR-C-C-33688,College of Social Work Nirmala Niketan,Mumbai,Maharashtra,67.76,0.47,83.28,52.68,3.94,53.66,62,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-33688.pdf,
2020,College,IR-C-C-8169,St. Thomas College,Thrissur,Kerala,67.18,13.95,73.07,55.24,6.67,53.42,63,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-8169.pdf,
2020,College,IR-C-C-43931,Stella Maris College,Chennai,Tamil Nadu,56.53,17.06,71.4,56.18,47.24,53.36,64,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43931.pdf,
2020,College,IR-C-I-1293,Sri Ramakrishna Mission Vidyalaya College of Arts and Science,Coimbatore,Tamil Nadu,59.1,82.08,59.55,10.23,14.65,53.32,65,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-I-1293.pdf,
2020,College,IR-C-C-35787,Holy Cross College,Tiruchirappalli,Tamil Nadu,63.03,8.81,70.97,57.32,32.66,53.27,66,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-35787.pdf,
2020,College,IR-C-C-6426,Shaheed Rajguru College of Applied Sciences for Women,Delhi,Delhi,57.49,28.93,72.93,76.48,0.0,53.22,67,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6426.pdf,
2020,College,IR-C-C-41157,V.O. Chidambaram College,Tuticorin,Tamil Nadu,72.51,20.29,60.81,56.27,2.02,53.08,68,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41157.pdf,
2020,College,IR-C-C-6357,Shyam Lal College,Delhi,Delhi,61.22,9.9,82.69,57.55,2.99,52.7,69,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6357.pdf,
2020,College,IR-C-C-41106,Kongunadu Arts & Science College,Coimbatore,Tamil Nadu,59.02,35.06,67.05,53.0,17.46,52.68,70,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41106.pdf,
2020,College,IR-C-C-6413,Sri Guru Gobind Singh College of Commerce,Delhi,Delhi,63.48,4.03,80.11,58.89,4.87,52.4,71,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6413.pdf,
2020,College,IR-C-C-20830,St. Joseph`s College of Commerce,Bengaluru,Karnataka,56.75,0.0,84.49,64.18,21.34,52.37,72,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-20830.pdf,
2020,College,IR-C-C-25990,St. Francis College for Women,Hyderabad,Telangana,61.71,3.08,82.1,51.62,14.65,52.28,73,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-25990.pdf,
2020,College,IR-C-C-36529,Fatima College,Madurai,Tamil Nadu,61.64,7.07,72.16,55.16,29.22,52.2,74,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-36529.pdf,
2020,College,IR-C-C-11986,Loreto College,Kolkata,West Bengal,60.45,0.23,76.1,51.88,37.55,52.17,75,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11986.pdf,
2020,College,IR-C-C-43711,Bishop Moore College,Alappuzha,Kerala,60.83,24.1,74.98,51.53,2.02,52.04,76,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43711.pdf,
2020,College,IR-C-C-6381,Keshav Mahavidyalya,Delhi,Delhi,73.71,12.73,58.2,56.74,2.99,51.92,77,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6381.pdf,
2020,College,IR-C-C-41184,Women's Christian College,Nagercoil,Tamil Nadu,67.64,11.4,67.72,53.07,7.53,51.75,78,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41184.pdf,
2020,College,IR-C-C-11831,St. Berchmans College,Kottayam,Kerala,65.45,22.98,67.73,47.44,2.99,51.6,79,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11831.pdf,
2020,College,IR-C-C-11616,Bishop Kurialacherry College For Women,Kottayam,Kerala,65.56,2.38,78.98,52.19,0.0,51.55,80,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11616.pdf,
2020,College,IR-C-C-28526,Alagappa Government Arts College,Karaikudi,Tamil Nadu,57.93,38.28,62.03,37.68,33.59,51.55,80,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-28526.pdf,
2020,College,IR-C-C-41096,CMS College of Science and Commerce,Coimbatore,Tamil Nadu,61.54,5.06,79.66,60.02,2.02,51.49,82,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41096.pdf,
2020,College,IR-C-C-43874,Government College,Kasaragod,Kerala,60.83,9.04,79.83,57.38,0.0,51.39,83,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43874.pdf,
2020,College,IR-C-C-11615,Marthoma College,Thiruvalla,Kerala,60.95,6.83,81.43,56.13,0.0,51.37,84,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11615.pdf,
2020,College,IR-C-C-41054,Dr. N. G. P. Arts and Science College,Coimbatore,Tamil Nadu,56.25,11.31,78.39,53.29,21.96,51.33,85,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41054.pdf,
2020,College,IR-C-C-29284,Government Home Science College,Chandigarh,Chandigarh,72.65,0.39,69.17,41.98,6.67,51.28,86,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-29284.pdf,
2020,College,IR-C-C-41068,Vellalar College for Women,Erode,Tamil Nadu,61.51,7.69,73.55,52.33,18.79,51.25,87,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-41068.pdf,
2020,College,IR-C-C-11991,Bethune College,Kolkata,West Bengal,66.42,10.13,59.27,36.01,47.24,51.23,88,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11991.pdf,
2020,College,IR-C-C-8023,Farook College,Kozhikode,Kerala,62.27,7.63,73.95,56.08,10.85,51.23,88,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-8023.pdf,
2020,College,IR-C-C-9562,Mahendra Arts & Science College,Namakkal,Tamil Nadu,58.29,16.19,74.62,56.5,10.85,51.14,90,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-9562.pdf,
2020,College,IR-C-C-33555,St. Xavier`s College,Mumbai,Maharashtra,52.65,12.07,68.39,57.38,54.26,51.14,90,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-33555.pdf,
2020,College,IR-C-C-6566,Mahatma Gandhi Government Arts College,Mahe,Pondicherry,67.29,6.34,71.11,49.4,2.99,50.89,92,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6566.pdf,
2020,College,IR-C-C-43760,Mahatma Gandhi College,Thiruvananthapuram,Kerala,66.87,26.08,57.25,51.34,4.87,50.59,93,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43760.pdf,
2020,College,IR-C-C-11971,Lady Brabourne College,Kolkata,West Bengal,61.74,6.76,60.64,37.24,58.78,50.47,94,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11971.pdf,
2020,College,IR-C-C-43806,Nehru Arts and Science College,Kasaragod,Kerala,65.38,1.37,74.53,50.93,3.94,50.46,95,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43806.pdf,
2020,College,IR-C-C-6409,Deshbandhu College,New Delhi,Delhi,68.76,17.32,50.65,59.37,16.77,50.38,96,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-6409.pdf,
2020,College,IR-C-C-11660,St. Alberts College,Ernakulam,Kerala,61.27,10.23,73.98,56.07,2.02,50.34,97,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-11660.pdf,
2020,College,IR-C-C-43600,Government Arts College,Thiruvananthapuram,Kerala,70.78,0.51,65.71,48.21,5.77,50.22,98,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43600.pdf,
2020,College,IR-C-C-8008,Vimala College,Thrissur,Kerala,62.49,6.32,73.26,55.55,3.94,50.2,99,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-8008.pdf,
2020,College,IR-C-C-43649,Fatima Mata National College,Kollam,Kerala,57.41,32.57,65.61,55.66,2.99,50.13,100,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/College/IR-C-C-43649.pdf,
2020,University,IR-O-U-0220,Indian Institute of Science,Bengaluru,Karnataka,82.22,92.16,82.89,52.84,100.0,84.18,1,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/University/IR-O-U-0220.pdf,
2020,University,IR-O-U-0109,Jawaharlal Nehru University,New Delhi,Delhi,74.98,44.8,100.0,75.1,67.24,70.16,2,https://www.nirfindia.org/nirfpdfcdn/2020/pdf/University/IR-O-U-0109.pdf,
