year,category,band,institute_id,name,city,state
2024,Engineering,151-200,,NMAM Institute of Technology,"Nitte, Udupi",Karnataka
2024,Engineering,151-200,,North Eastern Regional Institute of Science & Technology,Itanagar,Arunachal Pradesh
2024,Engineering,151-200,,R.M.K. Engineering College,Thiruvallur,Tamil Nadu
2024,Engineering,151-200,,Rajalakshmi Institute of Technology,Thiruvallur,Tamil Nadu
2024,Engineering,151-200,,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir
2024,Engineering,151-200,,Sona College of Technology,SALEM,Tamil Nadu
2024,Engineering,151-200,,Sri Krishna College of Technology,Coimbatore,Tamil Nadu
2024,Engineering,151-200,,Sri Ramakrishna Engineering College,Coimbatore,Tamil Nadu
2024,Engineering,151-200,,Sri Venkateswara College of Engineering,Sriperumbudur,Tamil Nadu
2024,Engineering,151-200,,Tezpur University,Tezpur,Assam
2024,Engineering,151-200,,The National Institute of Engineering,Mysuru,Karnataka
2024,Engineering,151-200,,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology,Hyderabad,Telangana
2024,Engineering,151-200,,Vardhaman College of Engineering,Rangareddy,Telangana
2024,Engineering,151-200,,Veer Surendra Sai University of Technology,Burla,Odisha
2024,Engineering,151-200,,Velagapudi Ramakrishna Siddhartha Engineering College,VIJAYAWADA,Andhra Pradesh
2024,Engineering,151-200,,Vignan Institute of Technology and Science,Yadadri-Bhuvangiri,Telangana
2024,Engineering,151-200,,Yeshwantrao Chavan College of Engineering,Nagpur,Maharashtra
2024,Engineering,201-300,,ABES Engineering College,Ghaziabad,Uttar Pradesh
2024,Engineering,201-300,,Aditya Engineering College,Surampalem,Andhra Pradesh
2024,Engineering,201-300,,Aditya Institute of Technology and Management,Tekkali,Andhra Pradesh
2024,Engineering,201-300,,"Amity University, Gwalior",Gwalior,Madhya Pradesh
2024,Engineering,201-300,,Army Institute of Technology,Pune,Maharashtra
2024,Engineering,201-300,,Bharati Vidyapeeth?s College of Engineering,New Delhi,Delhi
2024,Engineering,201-300,,Bharatiya Vidya Bhavan`s Sardar Patel Institute of Technology,Mumbai,Maharashtra
2024,Engineering,201-300,,BIT Sindri,Dhanbad,Jharkhand
2024,Engineering,201-300,,BMS Institute of Technology & Management,Bengaluru,Karnataka
2024,Engineering,201-300,,Centurion University of Technology and Management,Paralakhemundi,Odisha
2024,Engineering,201-300,,Chandigarh Engineering College Jhanjeri,Sahibzada Ajit Singh Nagar,Punjab
2024,Engineering,201-300,,CMR College of Engineering & Technology,Hyderabad,Telangana
2024,Engineering,201-300,,CMR Engineering College,Rangareddy,Telangana
2024,Engineering,201-300,,CMR Institute of Technology,Hyderabad,Telangana
2024,Engineering,201-300,,"College of Engineering & Technology, Bhubaneswar",Bhubaneswar,Odisha
2024,Engineering,201-300,,Dayananda Sagar College of Engineering,Bengaluru,Karnataka
2024,Engineering,201-300,,Dhirubhai Ambani Institute of Information and Communication Technology,Gandhinagar,Gujarat
2024,Engineering,201-300,,DIT University,Dehradun,Uttarakhand
2024,Engineering,201-300,,Dr. M. G. R. Educational and Research Institute,Chennai,Tamil Nadu
2024,Engineering,201-300,,E.G.S. Pillay Engineering College,Nagapattinam,Tamil Nadu
2024,Engineering,201-300,,Galgotias College of Engineering & Technology,Greater Noida,Uttar Pradesh
2024,Engineering,201-300,,Gandhi Engieering College (GEC),Bhubaneswar,Odisha
2024,Engineering,201-300,,"Gandhi Institute for Technological Advancement (GITA), Bhubaneswar",Bhubaneswar,Odisha
2024,Engineering,201-300,,"GIET University, Gunupur",GUNUPUR,Odisha
2024,Engineering,201-300,,GMR Institute of Technology,Rajam,Andhra Pradesh
2024,Engineering,201-300,,Godavari Institute of Engineering & Technology,Rajahmundry,Andhra Pradesh
2024,Engineering,201-300,,Government College of Technology,Coimbatore,Tamil Nadu
2024,Engineering,201-300,,"Government Engineering College, Thrissur",Thrissur,Kerala
2024,Engineering,201-300,,Haldia Institute of Technology,Haldia,West Bengal
2024,Engineering,201-300,,Hindusthan College of Engineering and Technology,Coimbatore,Tamil Nadu
2024,Engineering,201-300,,"IES College of Technology, Bhopal",Bhopal,Madhya Pradesh
2024,Engineering,201-300,,Indian Institute of Petroleum & Energy,Visakhapatnam,Andhra Pradesh
2024,Engineering,201-300,,Institute of Infrastructure Technology Research and Management (IITRAM),Ahmedabad,Gujarat
2024,Engineering,201-300,,Integral University,Lucknow,Uttar Pradesh
2024,Engineering,201-300,,International Institute of Information Technology Bhubaneswar,Bhubaneswar,Odisha
2024,Engineering,201-300,,Jamia Hamdard,New Delhi,Delhi
2024,Engineering,201-300,,Jaypee University of Information Technology,Solan,Himachal Pradesh
2024,Engineering,201-300,,JIS College of Engineering,Kalyani,West Bengal
2024,Engineering,201-300,,"JSS Academy of Technical Education, Noida",Gautam Budh Nagar,Uttar Pradesh
2024,Engineering,201-300,,JSS Science and Technology University,Mysuru,Karnataka
2024,Engineering,201-300,,K. J. Somaiya College of Engineering,Mumbai,Maharashtra
2024,Engineering,201-300,,K. Ramakrishnan College of Engineering,Samayapuram,Tamil Nadu
2024,Engineering,201-300,,K. Ramakrishnan College of Technology,Tiruchirappalli,Tamil Nadu
2024,Engineering,201-300,,K.S. Rangasamy College of Technology,Tiruchengode,Tamil Nadu
2024,Engineering,201-300,,Kakatiya Institute of Technology & Science,Warangal,Telangana
2024,Engineering,201-300,,Kalaignar Karunanidhi Institute of Technology,COIMBATORE,Tamil Nadu
2024,Engineering,201-300,,Karpagam College of Engineering,Coimbatore,Tamil Nadu
2024,Engineering,201-300,,KCG College of Technology,Chennai,Tamil Nadu
2024,Engineering,201-300,,Kurukshetra University,Kurukshetra,Haryana
2024,Engineering,201-300,,Lakireddy Bali Reddy College of Engineering (LBRCE),Mylavaram,Andhra Pradesh
2024,Engineering,201-300,,Lakshmi Narain College of Technology,Bhopal,Madhya Pradesh
2024,Engineering,201-300,,M.Kumarasamy College of Engineering,Karur,Tamil Nadu
2024,Engineering,201-300,,Madanapalle Institute of Technology & Science,Madanapalle,Andhra Pradesh
2024,Engineering,201-300,,Maharaja Agrasen Institute of Technology,Delhi,Delhi
2024,Engineering,201-300,,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat
2024,Engineering,201-300,,Maharaja Surajmal Institute of Technology,New Delhi,Delhi
2024,Engineering,201-300,,"Maharshi Dayanand University, Rohtak",Rohtak,Haryana
2024,Engineering,201-300,,Maharshi Karve Stree Shikshan Samstha's Cummins College of Engineering for Women,Pune,Maharashtra
2024,Engineering,201-300,,Malla Reddy Engineering College,Hyderabad,Telangana
2024,Engineering,201-300,,Manav Rachna University,Faridabad,Haryana
2024,Engineering,201-300,,MLR Institute of Technology,Hyderabad,Telangana
2024,Engineering,201-300,,Narasaraopeta Engineering College,Narasaraopet,Andhra Pradesh
2024,Engineering,201-300,,Narula Institute of Technology,Kolkata,West Bengal
2024,Engineering,201-300,,"P E S College of Engineering, Mandya",Mandya,Karnataka
2024,Engineering,201-300,,"Padmashree Dr. D. Y. Patil Vidyapeeth, Mumbai",Mumbai,Maharashtra
2024,Engineering,201-300,,Panimalar Engineering College,Thiruvallur,Tamil Nadu
2024,Engineering,201-300,,Pondicherry Engineering College,Puducherry,Pondicherry
2024,Engineering,201-300,,Prasad V Potluri Siddhartha Institue of Technology,Vijayawada,Andhra Pradesh
2024,Engineering,201-300,,Prince Shri Venkateshwara Padmavathy Engineering College,Kancheepuram,Tamil Nadu
2024,Engineering,201-300,,"PSNA College of Engineering and Technology, Dindigul",Dindigul,Tamil Nadu
2024,Engineering,201-300,,QIS College of Engineering & Technology,Ongole,Andhra Pradesh
2024,Engineering,201-300,,R. M. K. College of Engineering and Technology,Thiruvallur,Tamil Nadu
2024,Engineering,201-300,,R.M.D Engineering College,Thiruvallur,Tamil Nadu
2024,Engineering,201-300,,R.V. R. & J. C. College of Engineering,Guntur,Andhra Pradesh
2024,Engineering,201-300,,Rabindranath Tagore University,Raisen,Madhya Pradesh
2024,Engineering,201-300,,Rajeev Gandhi Memorial College of Engineering & Technology,Nandyal,Andhra Pradesh
2024,Engineering,201-300,,Rathinam Technical Campus,Coimbatore,Tamil Nadu
2024,Engineering,201-300,,Reva University,Bengaluru,Karnataka
2024,Engineering,201-300,,Saveetha Engineering College,Sriperumbudur,Tamil Nadu
2024,Engineering,201-300,,Shri G. S. Institute of Technology & Science,Indore,Madhya Pradesh
2024,Engineering,201-300,,Shri Ramdeobaba College of Engineering and Management,Nagpur,Maharashtra
2024,Engineering,201-300,,Shri Vile Parle Kelavani Mandal`s  Dwarkadas J. Sanghvi College of Engineering,Mumbai Suburban,Maharashtra
2024,Engineering,201-300,,Sikkim Manipal Institute of Technology (SMIT),Rangpo,Sikkim
2024,Engineering,201-300,,"Silicon Institute of Technology (SIT), Bhubaneswar",Bhubaneswar,Odisha
2024,Engineering,201-300,,SNS College of Technology,Coimbatore,Tamil Nadu
2024,Engineering,201-300,,Sree Vidyanikethan Engineering College,Tirupati,Andhra Pradesh
2024,Engineering,201-300,,Sreenidi Institute of Science &Technology,Rangareddy,Telangana
2024,Engineering,201-300,,Sri Eshwar College of Engineering,Coimbatore,Tamil Nadu
2024,Engineering,201-300,,Sri Manakula Vinayagar Engineering College,Puducherry,Pondicherry
2024,Engineering,201-300,,Sri Sai Ram Institute of Technology,Chennai,Tamil Nadu
2024,Engineering,201-300,,Sri Venkateswara College of Engineering and Technology,Chittoor,Andhra Pradesh
2024,Engineering,201-300,,"Sri Venkateswara College of Engineering, Tirupati",Tirupati,Andhra Pradesh
2024,Engineering,201-300,,Sri Venkateswara University,Tirupati,Andhra Pradesh
2024,Engineering,201-300,,St. Josephs College of Engineering,Kancheepuram,Tamil Nadu
2024,Engineering,201-300,,"The LNM Institute of Information Technology, Jaipur",Jaipur,Rajasthan
2024,Engineering,201-300,,University Institute of Chemical Technology,Jalgaon,Maharashtra
2024,Engineering,201-300,,University of Allahabad,PRAYAGRAJ,Uttar Pradesh
2024,Engineering,201-300,,Vasavi College of Engineering,Hyderabad,Telangana
2024,Engineering,201-300,,Vidya Jyothi Institute of Technology,Hyderabad,Telangana
2024,Engineering,201-300,,Vignan`s Institute of Information Technology,Visakhapatnam,Andhra Pradesh
2024,Overall,101-150,,Ashoka University,Sonepat,Haryana
2024,Overall,101-150,,"Assam University, Silchar",Silchar,Assam
2024,Overall,101-150,,Banasthali Vidyapith,Banasthali,Rajasthan
2024,Overall,101-150,,Bangalore University,Bengaluru,Karnataka
2024,Overall,101-150,,Bharati Vidyapeeth,Pune,Maharashtra
2024,Overall,101-150,,Birla Institute of Technology,Ranchi,Jharkhand
2024,Overall,101-150,,Calicut University,Malappuram,Kerala
2024,Overall,101-150,,Central University of Punjab,Bathinda,Punjab
2024,Overall,101-150,,Central University of Tamil Nadu,Tiruvarur,Tamil Nadu
2024,Overall,101-150,,Chaudhary Charan Singh Haryana Agricultural University,Hisar,Haryana
2024,Overall,101-150,,Chettinad Academy of Research and Education,"Kelambakkam, Chengalpattu District",Tamil Nadu
2024,Overall,101-150,,Chitkara University,Rajpura,Punjab
2024,Overall,101-150,,Dibrugarh University,Dibrugarh,Assam
2024,Overall,101-150,,Dr. B R Ambedkar National Institute of Technology Jalandhar,Jalandhar,Punjab
2024,Overall,101-150,,G.B. Pant Universtiy of Agriculture and Technology,Pantnagar,Uttarakhand
2024,Overall,101-150,,Guru Gobind Singh Indraprastha University,New Delhi,Delhi
2024,Overall,101-150,,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,West Bengal
2024,Overall,101-150,,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala
2024,Overall,101-150,,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha
2024,Overall,101-150,,Indian Institute of Technology Palakkad,Palakkad,Kerala
2024,Overall,101-150,,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh
2024,Overall,101-150,,International Institute of Information Technology Hyderabad,Hyderabad,Telangana
2024,Overall,101-150,,"Jain University, Bangalore",Bengaluru,Karnataka
2024,Overall,101-150,,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka
2024,Overall,101-150,,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh
2024,Overall,101-150,,Madurai Kamaraj University,Madurai,Tamil Nadu
2024,Overall,101-150,,Maharishi Markandeshwar (Deemed to be University),Ambala,Haryana
2024,Overall,101-150,,Manav Rachna International Institute of Research and Studies,Faridabad,Haryana
2024,Overall,101-150,,"Manipal University, Jaipur",Jaipur,Rajasthan
2024,Overall,101-150,,"Manonmaniam Sundaranar University, Tirunelveli",Tirunelveli,Tamil Nadu
2024,Overall,101-150,,Mizoram University,Aizawl,Mizoram
2024,Overall,101-150,,Mumbai University,Mumbai,Maharashtra
2024,Overall,101-150,,National Institute of Technology Patna,Patna,Bihar
2024,Overall,101-150,,National Institute of Technology Raipur,Raipur,Chhattisgarh
2024,Overall,101-150,,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir
2024,Overall,101-150,,Netaji Subhas University of Technology (NSUT),Delhi,Delhi
2024,Overall,101-150,,NITTE,Mangaluru,Karnataka
2024,Overall,101-150,,Pondicherry University,Puducherry,Pondicherry
2024,Overall,101-150,,PSG College of Technology,Coimbatore,Tamil Nadu
2024,Overall,101-150,,Sant Longowal Institute of Engineering and Technology,Longowal,Punjab
2024,Overall,101-150,,Sharda University,Greater Noida,Uttar Pradesh
2024,Overall,101-150,,Sri Balaji Vidyapeeth Mahatma Gandhi Medical College,Puducherry,Pondicherry
2024,Overall,101-150,,Sri Venkateswara University,Tirupati,Andhra Pradesh
2024,Overall,101-150,,Tamil Nadu Agricultural University,Coimbatore,Tamil Nadu
2024,Overall,101-150,,Tezpur University,Tezpur,Assam
2024,Overall,101-150,,University College of Medical Sciences,Delhi,Delhi
2024,Overall,101-150,,University of Agricultural Sciences,Bengaluru,Karnataka
2024,Overall,101-150,,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh
2024,Overall,101-150,,Visvesvaraya Technological University,Belgaum,Karnataka
2024,Overall,101-150,,Yenepoya University,Mangaluru,Karnataka
2024,Overall,151-200,,Acharya N G Ranga Agricultural University,Guntur,Andhra Pradesh
2024,Overall,151-200,,Amity University,North Twenty Four Parganas,West Bengal
2024,Overall,151-200,,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana
2024,Overall,151-200,,Annamalai University,Annamalainagar,Tamil Nadu
2024,Overall,151-200,,Avinashilingam Institute for Home Science and Higher Education for Women,Coimbatore,Tamil Nadu
2024,Overall,151-200,,BLDE,Vijayapura,Karnataka
2024,Overall,151-200,,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha
2024,Overall,151-200,,Central University of Kerala,Kasaragod,Kerala
2024,Overall,151-200,,"Chandigarh Engineering College-CGC, Landran, Mohali",Mohali,Punjab
2024,Overall,151-200,,Chennai Institute of Technology,Chennai,Tamil Nadu
2024,Overall,151-200,,COEP Technological University,Pune,Maharashtra
2024,Overall,151-200,,Dr. M. G. R. Educational and Research Institute,Chennai,Tamil Nadu
2024,Overall,151-200,,Dr. Y.S. Parmar University of Horticulture and Forestry,Solan,Himachal Pradesh
2024,Overall,151-200,,G. L. A. University,Mathura,Uttar Pradesh
2024,Overall,151-200,,Galgotias University,Gautam Budh Nagar,Uttar Pradesh
2024,Overall,151-200,,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh
2024,Overall,151-200,,Hindustan Institute of Technology and Science (HITS),Chennai,Tamil Nadu
2024,Overall,151-200,,Indian Institute of Science Education and Research Thiruvananthapuram,Thiruvananthapuram,Kerala
2024,Overall,151-200,,Integral University,Lucknow,Uttar Pradesh
2024,Overall,151-200,,"Kalinga University, Raipur",Raipur,Chhattisgarh
2024,Overall,151-200,,Kalyani University,Kalyani,West Bengal
2024,Overall,151-200,,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu
2024,Overall,151-200,,KLE Academy of Higher Education and Research,Belagavi,Karnataka
2024,Overall,151-200,,KPR Institute of Engineering and Technology,Coimbatore,Tamil Nadu
2024,Overall,151-200,,Krishna Vishwa Vidyapeeth,Karad,Maharashtra
2024,Overall,151-200,,Maharshi Dayanand University,Rohtak,Haryana
2024,Overall,151-200,,Mangalore University,Mangalore,Karnataka
2024,Overall,151-200,,Manipur University,Imphal,Manipur
2024,Overall,151-200,,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh
2024,Overall,151-200,,Mepco Schlenk Engineering College,Sivakasi,Tamil Nadu
2024,Overall,151-200,,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh
2024,Overall,151-200,,National Institute of Technology Kurukshetra,Kurukshetra,Haryana
2024,Overall,151-200,,"NIMS University, Jaipur",Jaipur,Rajasthan
2024,Overall,151-200,,Noida Institute of Engineering & Technology,Greater Noida,Uttar Pradesh
2024,Overall,151-200,,North Eastern Hill University,Shillong,Meghalaya
2024,Overall,151-200,,Odisha University of Agriculture and Technology,Khordha,Odisha
2024,Overall,151-200,,"Padmashree Dr. D. Y. Patil Vidyapeeth, Mumbai",Mumbai,Maharashtra
2024,Overall,151-200,,Presidency University,Kolkata,West Bengal
2024,Overall,151-200,,PSG Institute of Medical Sciences and Research,Coimbatore,Tamil Nadu
2024,Overall,151-200,,Rajalakshmi Engineering College,Chennai,Tamil Nadu
2024,Overall,151-200,,Sawai Man Singh Medical College,Jaipur,Rajasthan
2024,Overall,151-200,,SR University,Warangal,Telangana
2024,Overall,151-200,,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu
2024,Overall,151-200,,Suresh Gyan Vihar University,Jaipur,Rajasthan
2024,Overall,151-200,,University of Burdwan,Bardhaman,West Bengal
2024,Overall,151-200,,University of Lucknow,Lucknow,Uttar Pradesh
2024,Overall,151-200,,Utkal University,Bhubaneswar,Odisha
2024,Overall,151-200,,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu
2024,Overall,151-200,,Vels Institute of Science Technology and Advanced Studies (VISTAS),Chennai,Tamil Nadu
2024,Overall,151-200,,Visva Bharati,Santiniketan,West Bengal
2024,College,101-150,,A. V. C. College,Mayiladuthurai,Tamil Nadu
2024,College,101-150,,Andhra Loyola College,Vijayawada,Andhra Pradesh
2024,College,101-150,,"Bharata Matha College, Thrikkakara P.O. 682 021",Ernakulam,Kerala
2024,College,101-150,,Christ College (Autonomous),Thrissur,Kerala
2024,College,101-150,,College of Social Work Nirmala Niketan 38 New Marine Lines Mumbai - 400 020,Mumbai,Maharashtra
2024,College,101-150,,D.A.V.College,Chandigarh- (U.T),Chandigarh
2024,College,101-150,,"Devamatha College, Kuravilangad-686633",Kottayam,Kerala
2024,College,101-150,,DG Vaishnav College,Chennai,Tamil Nadu
2024,College,101-150,,"Farook College, Kozhikkode",Kozhikode,Kerala
2024,College,101-150,,Fatima College,Madurai,Tamil Nadu
2024,College,101-150,,Government Arts College,Salem,Tamil Nadu
2024,College,101-150,,"Government Bikram College of Commerce, Patiala",Patiala,Punjab
2024,College,101-150,,Government Brennen College,Kannur,Kerala
2024,College,101-150,,"Government College, Attingal",Thiruvananthapuram,Kerala
2024,College,101-150,,"Govt. Arts & Science College, Meenchanda",Kozhikode,Kerala
2024,College,101-150,,"Govt. College, Nattakom, Kottayam-686013",Kottayam,Kerala
2024,College,101-150,,Hindusthan College of Arts and Science,Coimbatore,Tamil Nadu
2024,College,101-150,,Holy Cross College,Nagercoil,Tamil Nadu
2024,College,101-150,,I.C. College of Community Science,Hisar,Haryana
2024,College,101-150,,Indraprastha College for Women,Delhi,Delhi
2024,College,101-150,,Kamaraj College,Thoothukkudi,Tamil Nadu
2024,College,101-150,,Lady Doak College,Madurai,Tamil Nadu
2024,College,101-150,,Madura College,Madurai,Tamil Nadu
2024,College,101-150,,Mahatma Gandhi Government Arts College,Mahe,Pondicherry
2024,College,101-150,,Mehr Chand Mahajan D.A.V. College for Women,Chandigarh,Chandigarh
2024,College,101-150,,N. G. M. College,Pollachi,Tamil Nadu
2024,College,101-150,,Nehru Arts and Science College,Coimbatore,Tamil Nadu
2024,College,101-150,,"Nizam College, Basheerbagh",Hyderabad,Telangana
2024,College,101-150,,Patkai Christian College,Dimapur,Nagaland
2024,College,101-150,,Patna Women's College,Patna,Bihar
2024,College,101-150,,Prince Shri Venkateshwara Arts and Science College,Chennai,Tamil Nadu
2024,College,101-150,,"PSMO College, Thirurangadi",Malappuram,Kerala
2024,College,101-150,,Raja Narendra Lal Khan Women's College - Autonomous,Midnapore,West Bengal
2024,College,101-150,,"Rajah Serfoji Government College, Thanjavur - 613 005",Thanjavur,Tamil Nadu
2024,College,101-150,,Rajdhani College,West,Delhi
2024,College,101-150,,"Sarah Tucker College, Perumalpuram, Palayamkottai - 627 011",Tirunelveli,Tamil Nadu
2024,College,101-150,,SDNB Vaishnav College,Chennai,Tamil Nadu
2024,College,101-150,,Shaheed Bhagat Singh College,New Delhi,Delhi
2024,College,101-150,,Shaheed Bhagat Singh College (Evening),Delhi,Delhi
2024,College,101-150,,Shaheed Sukhdev College of Business Studies,New Delhi,Delhi
2024,College,101-150,,Shri M. V. & Smt. N. V. Virani Science College,Rajkot,Gujarat
2024,College,101-150,,Shyam Lal College,Delhi,Delhi
2024,College,101-150,,Sri Aurobindo College,South,Delhi
2024,College,101-150,,Sri Guru Tegh Bahadur Khalsa College,Delhi,Delhi
2024,College,101-150,,Sri Krishna Adithya College of Arts and Science,Coimbatore,Tamil Nadu
2024,College,101-150,,Sri Sarada College for Women (Autonomous),Salem,Tamil Nadu
2024,College,101-150,,St. Francis College for Women,Hyderabad,Telangana
2024,College,101-150,,St. Xavier's College,Ahmedabad,Gujarat
2024,College,101-150,,Union Christian College,Ernakulam,Kerala
2024,College,101-150,,Vellalar College for Women,Erode,Tamil Nadu
2024,College,101-150,,"Women's Christian College, Nagercoil - 629 001",Nagercoil,Tamil Nadu
2024,College,151-200,,Ahmednagar Jilha Maratha Vidya Prasarak Samaj`s New Arts Commerce & Science College,Ahmednagar,Maharashtra
2024,College,151-200,,Anna Adarsh College for Women,Chennai,Tamil Nadu
2024,College,151-200,,Aryabhatta College,Delhi,Delhi
2024,College,151-200,,"Baselius College, Kottayam-686 001",Kottayam,Kerala
2024,College,151-200,,Bharathi Womens College,Chennai,Tamil Nadu
2024,College,151-200,,"Bhavans Vivekananda College of Science, Humanities and Commerce",SECUNDERABAD,Telangana
2024,College,151-200,,Bon Secours College for Women,Thanjavur,Tamil Nadu
2024,College,151-200,,C.Abdul Hakeem College,Melvisharam,Tamil Nadu
2024,College,151-200,,Catholicate College,Pathanamthitta,Kerala
2024,College,151-200,,"Cauvery College for Women, Annamalai Nagar, Tiruchirappalli - 620 018",Tiruchirappalli,Tamil Nadu
2024,College,151-200,,Dempo Charities Trust Dhempe College of Arts & Science,PANAJI,Goa
2024,College,151-200,,"Government College for Women, Kumbakonam",KUMBAKONAM - 612 001,Tamil Nadu
2024,College,151-200,,"Government College for Women, Parade Ground , Jammu",Jammu & Kashmir,Jammu and Kashmir
2024,College,151-200,,"Govt.College, Nedumangad",Thiruvananthapuram,Kerala
2024,College,151-200,,Indira Gandhi College of Arts   and Science,Puducherry,Pondicherry
2024,College,151-200,,Justice Basher Ahmed Sayeed College for Women,Chennai,Tamil Nadu
2024,College,151-200,,Kalindi College,Delhi,Delhi
2024,College,151-200,,Kumaraguru college of Liberal Arts and Science,Coimbatore,Tamil Nadu
2024,College,151-200,,Kunthavai Naacchiyaar Government Arts College for Women,Thanjavur,Tamil Nadu
2024,College,151-200,,Loreto College,Kolkata,West Bengal
2024,College,151-200,,Maharaja Surajmal Institute,West,Delhi
2024,College,151-200,,"Marian College, Kuttikanam P.O. Peermade-685 531",Kuttikanam,Kerala
2024,College,151-200,,Mata Sundri College for Women,New Delhi,Delhi
2024,College,151-200,,Mercy College,Palakkad,Kerala
2024,College,151-200,,"MG College, Thiruvananthapuram",Thiruvananthapuram,Kerala
2024,College,151-200,,MOP Vaishnav College for Women,Chennai,Tamil Nadu
2024,College,151-200,,Mount Carmel College (Autonomous),Bengaluru,Karnataka
2024,College,151-200,,Nehru Arts & Science College,Kasaragod,Kerala
2024,College,151-200,,Nirmala College for Women,Coimbatore,Tamil Nadu
2024,College,151-200,,"Nirmala College, Muvattupuzha - 686 661",Ernakulam,Kerala
2024,College,151-200,,Nirmalagiri College,Kannur,Kerala
2024,College,151-200,,"Payyannur College, Payyannur,PO-Edat",Payyanur,Kerala
2024,College,151-200,,PGDAV College,New Delhi,Delhi
2024,College,151-200,,Ponda Education Society Shri Ravi S. Naik College of Arts and Science,North Goa,Goa
2024,College,151-200,,Rathinam College of Arts and Science,Coimbatore,Tamil Nadu
2024,College,151-200,,"S.T. Hindu College, Nagercoil - 629 002",Nagercoil,Tamil Nadu
2024,College,151-200,,Satyawati College,DELHI,Delhi
2024,College,151-200,,"Sree Kerala Varma College, Thrissur",Thrissur,Kerala
2024,College,151-200,,"Sree Narayana College, Kollam",Kollam,Kerala
2024,College,151-200,,"Sree Neelakanda Govt. Sanskrit College, Pattambi",Palakkad,Kerala
2024,College,151-200,,Sri Nehru Maha Vidyalaya College of Arts and Science,Coimbatore,Tamil Nadu
2024,College,151-200,,Sri Ramakrishna College of Arts & Science for Women,Coimbatore,Tamil Nadu
2024,College,151-200,,St. Ann`s College for Women,HYDERABAD,Telangana
2024,College,151-200,,"St. Joseph's College for Women, Alappuzha",Alappuzha,Kerala
2024,College,151-200,,"St. Xavier's College for Women, Aluva - 683 101",Aluva,Kerala
2024,College,151-200,,"Sullamussalam Science College, Areakkode",Areekode,Kerala
2024,College,151-200,,Thanthai Periyar Government Arts and Science College (Autonomous),Tiruchirappalli,Tamil Nadu
2024,College,151-200,,The New College,Chennai,Tamil Nadu
2024,College,151-200,,Thiruvalluvar Government Arts College,Namakkal,Tamil Nadu
2024,College,201-300,,A. V. V. M. Sri Pushpam College,Thanjavur,Tamil Nadu
2024,College,201-300,,A.P Residential Degree College,NAGARJUNASAGAR,Andhra Pradesh
2024,College,201-300,,"Aditanar College of Arts & Science, Virapandianpattinam, Tiruchendur - 628 216 Thoothukudi District.",Thoothukkudi,Tamil Nadu
2024,College,201-300,,"All Saints' College, Thiruvananthapuram",Thiruvananthapuram,Kerala
2024,College,201-300,,"Alphonsa College, Pala - 686 574",Pala,Kerala
2024,College,201-300,,"Arignar Anna Govt. Arts College, Villupuram",Viluppuram,Tamil Nadu
2024,College,201-300,,"Arignar Anna Govt.Arts College,Cheyyar-602 407",Cheyyar,Tamil Nadu
2024,College,201-300,,Assumption College,Changanassery,Kerala
2024,College,201-300,,Auxilium College,Vellore,Tamil Nadu
2024,College,201-300,,B. V. Raju College,West Godavari,Andhra Pradesh
2024,College,201-300,,Bharathidasan Govt. College for Women,Puducherry,Pondicherry
2024,College,201-300,,"Bishop Kurialacherry College for Women, Amalagiri P.O Kottayam-686 561",Kottayam,Kerala
2024,College,201-300,,Chikkanna Government Arts College,Tiruppur,Tamil Nadu
2024,College,201-300,,D.A.V.College Jalandhar,Jalandhar,Punjab
2024,College,201-300,,"Dharmapuram Gnanambigai Government Arts College for Women, Mayiladuthrai",Mayiladuthurai,Tamil Nadu
2024,College,201-300,,Dr. Ambedkar Government Arts College,Chennai,Tamil Nadu
2024,College,201-300,,"Dr. D.Y.Patil Unitech Society Dr. D.Y.Patil Arts, Commerce and Science College",Pune,Maharashtra
2024,College,201-300,,"Dr. Gafoor Memorial MES Mampad College, Mampad",Malappuram,Kerala
2024,College,201-300,,"Fatima Mata National College, Kollam",Kollam,Kerala
2024,College,201-300,,G. A. C. for Men,Chennai,Tamil Nadu
2024,College,201-300,,G.T.N. Arts College,Dindigul,Tamil Nadu
